Word,Season #,Episode #,Ep name,Speaker,Sentence,Sort order,Episode ID,Count words,Locked
No,2,5,The Curse of the Seafaring Life,ET,"No, I'm assertive.",43778,s2e5,3,FALSE
Yeah,2,5,The Curse of the Seafaring Life,FA,"Yeah, right. That's a dіck.",43781,s2e5,5,FALSE
Come,2,5,The Curse of the Seafaring Life,ET,"Come on, man. No, we... You and me, we had some good times, didn't we?",43786,s2e5,15,FALSE
Yeah,2,5,The Curse of the Seafaring Life,FA,Yeah.,43801,s2e5,1,FALSE
A,2,5,The Curse of the Seafaring Life,ET,"A lotta laughs. Remember all the games we used to play? Knife Parade. Ay, remember that?",43802,s2e5,16,FALSE
With,2,5,The Curse of the Seafaring Life,ET,"with the procession of knives. And I remember me running down a hall. ""Come here, you little fսckеr!"" With the knife like that.",43818,s2e5,23,FALSE
And,2,5,The Curse of the Seafaring Life,ET,"And you're like , you're laughing. You were like, ""No!"" Running away from me.",43841,s2e5,13,FALSE
No,2,5,The Curse of the Seafaring Life,FA,"No, I-I-I wasn't giggling.",43854,s2e5,4,FALSE
Yeah,2,5,The Curse of the Seafaring Life,ET,"Yeah, you were.",43858,s2e5,3,FALSE
No,2,5,The Curse of the Seafaring Life,FA,No... I was screaming.,43861,s2e5,4,FALSE
What,2,5,The Curse of the Seafaring Life,ET,What?,43865,s2e5,1,FALSE
I,2,5,The Curse of the Seafaring Life,FA,I was screaming 'cause I was scared. I was terrified. I didn't like that game.,43866,s2e5,15,FALSE
You,2,5,The Curse of the Seafaring Life,ET,You were scared?,43881,s2e5,3,FALSE
Hell,2,5,The Curse of the Seafaring Life,FA,Hell yeah.,43884,s2e5,2,FALSE
Oh,2,5,The Curse of the Seafaring Life,ET,"Oh, fսck, Fang. I didn't know that, man. I'm sorry.",43886,s2e5,10,FALSE
it's,2,5,The Curse of the Seafaring Life,FA,It's alright.,43896,s2e5,2,FALSE
fսck,2,5,The Curse of the Seafaring Life,ET,"fսck, how come you're not mad at me?",43898,s2e5,8,FALSE
I,2,5,The Curse of the Seafaring Life,FA,"I kinda got it out of my system when we beat you to death. I did unthinkable things to your body. Savaged it with punches, kicks, slams. Lots of crotch stuff and...",43906,s2e5,32,FALSE
Okay,2,5,The Curse of the Seafaring Life,ET,"Okay. Yep, okay. That's enough.",43938,s2e5,5,FALSE
And,2,5,The Curse of the Seafaring Life,FA,And you were like a rag doll in these hands as I lifted you up and then I'd smack you again...,43943,s2e5,21,FALSE
Fang,2,5,The Curse of the Seafaring Life,ET,"Fang, that's quite enough. Okay, thank you. Thank you. That's enough.",43964,s2e5,11,FALSE
and,2,5,The Curse of the Seafaring Life,FA,".. and again, and again, and again. So, you and I, we're... we're sweet.",43975,s2e5,13,FALSE
Still,2,5,The Curse of the Seafaring Life,IH,Still mopin'? Flippin' the tables on Blackbeard didn't quite numb the pain?,43988,s2e5,12,FALSE
No,2,5,The Curse of the Seafaring Life,LS,No. Maybe we try what he did to you next.,44000,s2e5,10,FALSE
What,2,5,The Curse of the Seafaring Life,IH,What who did to me?,44010,s2e5,5,FALSE
Blackbeard,2,5,The Curse of the Seafaring Life,LS,Blackbeard. 'Cause he... chopped off your leg.,44015,s2e5,7,FALSE
don't,2,5,The Curse of the Seafaring Life,IH,"Don't know what you're talkin' about. A shark did this. Dangling my legs over the side of the ship. Served me right, too.",44022,s2e5,23,FALSE
Okay,2,5,The Curse of the Seafaring Life,LS,"Okay, that seems healthy. Using a bit of fiction to help cover up your trauma.",44045,s2e5,15,FALSE
Yeah,2,5,The Curse of the Seafaring Life,IH,Yeah... well... Not movin' on is worse. Twatty.,44060,s2e5,8,FALSE
I,2,5,The Curse of the Seafaring Life,LS,I actually love this.,44068,s2e5,4,FALSE
What's,2,5,The Curse of the Seafaring Life,SB,What's all this?,44072,s2e5,3,FALSE
A,2,5,The Curse of the Seafaring Life,JI,A reckoning.,44075,s2e5,2,FALSE
The,2,5,The Curse of the Seafaring Life,RO,"The moment you left, Frenchie got hideous sores all over his beautiful body!",44077,s2e5,13,FALSE
Yeah,2,5,The Curse of the Seafaring Life,FR,"Yeah, my eyes itch and I wanna rip 'em out and scratch the backs of 'em, but I can't.",44090,s2e5,19,FALSE
They,2,5,The Curse of the Seafaring Life,RO,They're red like your suit!,44109,s2e5,5,FALSE
he's,2,5,The Curse of the Seafaring Life,SB,"He's clearly had an allergic reaction. Frenchie, have you had peanuts before?",44114,s2e5,12,FALSE
Oh,2,5,The Curse of the Seafaring Life,OL,"Oh, he's lying. He's blamin' the bean.",44126,s2e5,7,TRUE
Olu,2,5,The Curse of the Seafaring Life,SB,"Olu, it's a legume. They can kill you.",44133,s2e5,8,FALSE
don't,2,5,The Curse of the Seafaring Life,JI,Don't listen to the Devil Suit. It wishes to deceive us.,44141,s2e5,11,TRUE
Mm-hmm,2,5,The Curse of the Seafaring Life,AR,Mm-hmm.,44152,s2e5,1,FALSE
Look,2,5,The Curse of the Seafaring Life,SB,"Look. Wait. Come on. Let's resolve this like adults, who have a... respect for fine tailoring.",44153,s2e5,16,FALSE
Attack,2,5,The Curse of the Seafaring Life,RO,Attack! Give us the suit! Give us the suit!,44169,s2e5,9,FALSE
Just,2,5,The Curse of the Seafaring Life,FR,"Just let it go, man!",44178,s2e5,5,FALSE
Oh,2,5,The Curse of the Seafaring Life,SB,Oh! They ripped my pocket. Those fսckin' barbarians.,44183,s2e5,8,FALSE
A,2,5,The Curse of the Seafaring Life,IH,"A curse is a curse, and once it takes hold...",44191,s2e5,10,FALSE
Oh,2,5,The Curse of the Seafaring Life,SB,"Oh, fսck off!",44201,s2e5,3,FALSE
Rude,2,5,The Curse of the Seafaring Life,IH,Rude.,44204,s2e5,1,FALSE
Yeah,2,5,The Curse of the Seafaring Life,ET,"Yeah, maybe I did too much.",44205,s2e5,6,FALSE
Mm,2,5,The Curse of the Seafaring Life,FA,Mm.,44211,s2e5,1,FALSE
I,2,5,The Curse of the Seafaring Life,ET,"I took a man's leg, terrorized you. I wasn't a good guy.",44212,s2e5,12,FALSE
I,2,5,The Curse of the Seafaring Life,ET,"I'd like to make amends, but I just...Honestly, I wouldn't even know where to start, what to say to make things better, how to even say it.",44224,s2e5,28,FALSE
Ya,2,5,The Curse of the Seafaring Life,ET,"Ya know, there are certain things I know...",44252,s2e5,8,FALSE
If,2,5,The Curse of the Seafaring Life,FA,"If, if, if...",44260,s2e5,3,FALSE
I,2,5,The Curse of the Seafaring Life,ET,"I should be saying, but... if, if I could... where do I even be...",44263,s2e5,14,FALSE
just,2,5,The Curse of the Seafaring Life,FA,just make an observation. You... you... Do you think you talk so much because you don't wanna know how to sit with yourself?,44277,s2e5,23,FALSE
Ya,2,5,The Curse of the Seafaring Life,FA,"Ya know, I-I bet you're... You can't stay quiet long enough to, to catch a fish. Ya know, uh, just... a bit, a bit...",44300,s2e5,24,FALSE
Yes,2,5,The Curse of the Seafaring Life,ET,"Yes, like... A bit? Oh, you want a bit?",44324,s2e5,9,FALSE
Yeah,2,5,The Curse of the Seafaring Life,FA,Yeah.,44333,s2e5,1,FALSE
Another,2,5,The Curse of the Seafaring Life,ET,Another game. Another one of our games. Okay. Bring it on.,44334,s2e5,11,FALSE
Shh,2,5,The Curse of the Seafaring Life,FA,Shh.,44345,s2e5,1,FALSE
Time,2,5,The Curse of the Seafaring Life,ET,Time for me to be quiet. Watch this? I can be quiet and catch a fish.,44346,s2e5,16,FALSE
Shh,2,5,The Curse of the Seafaring Life,FA,Shh.,44362,s2e5,1,FALSE
You,2,5,The Curse of the Seafaring Life,ET,"You don't have to do that, Fang.",44363,s2e5,7,FALSE
Shh,2,5,The Curse of the Seafaring Life,FA,Shh.,44370,s2e5,1,FALSE
I,2,5,The Curse of the Seafaring Life,ET,I know what that means. I just want to...,44371,s2e5,9,FALSE
Shh,2,5,The Curse of the Seafaring Life,FA,Shh!,44380,s2e5,1,FALSE
Yeah,2,5,The Curse of the Seafaring Life,ET,"Yeah, but no. I'm just saying that I just... I'm being quiet.",44381,s2e5,12,FALSE
Everybody,2,5,The Curse of the Seafaring Life,SB,Everybody come out! The suit has gone. Come on. Out you come. Here we go.,44393,s2e5,15,FALSE
It,2,5,The Curse of the Seafaring Life,SB,"It's locked away safely where it can't harm anyone. Clearly, I have been blind to how this perceived curse has affected you all.",44408,s2e5,23,FALSE
If,2,5,The Curse of the Seafaring Life,SB,"If you believe the curse is real, even if only through the power of suggestion, then there is validity to your experiences.",44431,s2e5,22,FALSE
So,2,5,The Curse of the Seafaring Life,RO,"So, you're saying the curse is real?",44453,s2e5,7,FALSE
I,2,5,The Curse of the Seafaring Life,SB,I'm saying the curse is real to you.,44460,s2e5,8,FALSE
But,2,5,The Curse of the Seafaring Life,JI,"But your point is, it's real.",44468,s2e5,6,FALSE
Uh,2,5,The Curse of the Seafaring Life,SB,"Uh... yes. Yes, it is real. It is real. Okay?",44474,s2e5,10,FALSE
I,2,5,The Curse of the Seafaring Life,BP,I knew it! I knew it.,44484,s2e5,6,FALSE
So,2,5,The Curse of the Seafaring Life,SB,So... how do we destroy the suit? Or... have we moved on from that?,44490,s2e5,14,FALSE
I,2,5,The Curse of the Seafaring Life,AR,"I reckon, you get a fսckin' bunch of knives, stab the shit out of it and just see what happens.",44504,s2e5,20,FALSE
Oh,2,5,The Curse of the Seafaring Life,RO,"Oh, imagine if it bleeds.",44524,s2e5,5,FALSE
Let's,2,5,The Curse of the Seafaring Life,SB,Let's get some ideas going. What else is there?,44529,s2e5,9,FALSE
When,2,5,The Curse of the Seafaring Life,JI,"When we found that priest, he said not to take anything before Stede defied him, actively inviting the Devil into all of our lives.",44538,s2e5,24,FALSE
Ooh,2,5,The Curse of the Seafaring Life,OL,"Ooh, that's it then. We, we could just... We could just fob the suit off to some other dummy.",44562,s2e5,19,FALSE
Oh,2,5,The Curse of the Seafaring Life,RO,"Oh, yes!",44581,s2e5,2,FALSE
Uh,2,5,The Curse of the Seafaring Life,BP,"Uh, d-does that make us horrible people?",44583,s2e5,7,FALSE
Or,2,5,The Curse of the Seafaring Life,SB,Or does that make us smarter people?,44590,s2e5,7,FALSE
I,2,5,The Curse of the Seafaring Life,AR,I think the latter. I think what you said.,44597,s2e5,9,FALSE
Okay,2,5,The Curse of the Seafaring Life,SB,"Okay. Yeah. We've got some ideas. That was some swanky swordplay there, Izzy.",44606,s2e5,13,FALSE
That's,2,5,The Curse of the Seafaring Life,IH,That's what I do.,44619,s2e5,4,FALSE
And,2,5,The Curse of the Seafaring Life,SB,"And, Olu, that bit where we fought back-to-back.",44623,s2e5,8,FALSE
I,2,5,The Curse of the Seafaring Life,OL,"I know. It was wicked, innit? How 'bout Archie swingin' in on that rope, though?",44631,s2e5,15,FALSE
Oh,2,5,The Curse of the Seafaring Life,AR,"Oh, yeah. I've wrestled pythons. I used to be in a snake cult, so.",44646,s2e5,14,FALSE
Sure,2,5,The Curse of the Seafaring Life,SB,Sure.,44660,s2e5,1,FALSE
That,2,5,The Curse of the Seafaring Life,SB,That is a warning. Do not try this Captain again.,44661,s2e5,10,FALSE
What,2,5,The Curse of the Seafaring Life,PR,What do you want from us?,44671,s2e5,6,FALSE
Oh,2,5,The Curse of the Seafaring Life,SB,"Oh, what do we want? Black Pete...What do you think of this? Go on, touch it. Get a good hand feel on that fabric.",44677,s2e5,25,FALSE
Seems,2,5,The Curse of the Seafaring Life,PR,"Seems nice? Mm. Wait, is it cursed?",44702,s2e5,7,FALSE
That,2,5,The Curse of the Seafaring Life,JI,That's crazy!,44709,s2e5,2,FALSE
What,2,5,The Curse of the Seafaring Life,SB,What?!,44711,s2e5,1,FALSE
What,2,5,The Curse of the Seafaring Life,RO,What the...,44712,s2e5,2,FALSE
No,2,5,The Curse of the Seafaring Life,AR,No!,44714,s2e5,1,FALSE
Who,2,5,The Curse of the Seafaring Life,JI,Who would think that?,44715,s2e5,4,FALSE
There,2,5,The Curse of the Seafaring Life,SB,There ya go. Good luck! No backsies.,44719,s2e5,7,FALSE
Hope,2,5,The Curse of the Seafaring Life,RO,Hope you have garlic!,44726,s2e5,4,FALSE
Where,2,5,The Curse of the Seafaring Life,BP,"Where are we going? You're not gonna throw me off the ship, are you? Oh, my God, it's me.",44730,s2e5,19,FALSE
I,2,5,The Curse of the Seafaring Life,LS,I suppose I just wanted you to know that I see you.,44749,s2e5,12,FALSE
it's,2,5,The Curse of the Seafaring Life,BP,It's beautiful.,44761,s2e5,2,FALSE
And,2,5,The Curse of the Seafaring Life,LS,And you're right. I need to celebrate the fact that I lived. And to that end.,44763,s2e5,16,FALSE
What,2,5,The Curse of the Seafaring Life,BP,What are you doing?,44779,s2e5,4,FALSE
Um,2,5,The Curse of the Seafaring Life,LS,"Um... I wanna spend the rest of my life with, with you.",44783,s2e5,12,FALSE
Oh,2,5,The Curse of the Seafaring Life,BP,"Oh, my God!",44795,s2e5,3,FALSE
Is,2,5,The Curse of the Seafaring Life,LS,Is it weird? I'm being so fսcking weird. I'm sorry.,44798,s2e5,10,FALSE
Yes,2,5,The Curse of the Seafaring Life,BP,Yes!,44808,s2e5,1,FALSE
Yes,2,5,The Curse of the Seafaring Life,LS,Yes to me being weird or yes to the other thing?,44809,s2e5,11,FALSE
Th-The,2,5,The Curse of the Seafaring Life,BP,"Th-The other thing! Yes, I wanna spend the rest of my life with you! Ah, I'll kill you.",44820,s2e5,18,FALSE
And,2,5,The Curse of the Seafaring Life,ET,"And so, I started pulling this thing in, winding it and reeling. Man against beast. I'm the man and the beast was beneath the sea.",44838,s2e5,25,TRUE
Yeah,2,5,The Curse of the Seafaring Life,SB,Yeah.,44863,s2e5,1,TRUE
So,2,5,The Curse of the Seafaring Life,ET,"So I pulled, and in the end... I triumphed. Behold.",44864,s2e5,10,TRUE
Oh,2,5,The Curse of the Seafaring Life,SB,"Oh, Ed, that's beautiful.",44874,s2e5,5,TRUE
Yeah,2,5,The Curse of the Seafaring Life,ET,Yeah.,44879,s2e5,1,TRUE
What,2,5,The Curse of the Seafaring Life,SB,What are your plans for it?,44880,s2e5,6,TRUE
I,2,5,The Curse of the Seafaring Life,ET,I'll probably just eat it.,44886,s2e5,5,TRUE
Good,2,5,The Curse of the Seafaring Life,SB,Good plan. I like that.,44891,s2e5,5,TRUE
I,2,5,The Curse of the Seafaring Life,ET,I like that shirt.,44896,s2e5,4,TRUE
Oh,2,5,The Curse of the Seafaring Life,SB,"Oh. This new thing? I had a whole suit, but it was cursed. Long story, but I kept the shirt.",44900,s2e5,20,TRUE
That,2,5,The Curse of the Seafaring Life,ET,That wasn't a long story at all.,44920,s2e5,7,TRUE
Well,2,5,The Curse of the Seafaring Life,SB,"Well, I...well...",44927,s2e5,3,TRUE
you,2,5,The Curse of the Seafaring Life,ET,you wear fine things well. Can we take it slow?,44930,s2e5,10,TRUE
Yeah,2,5,The Curse of the Seafaring Life,SB,"Yeah. Sorry, I didn't... I was thinking...",44940,s2e5,7,TRUE
No,2,5,The Curse of the Seafaring Life,ET,"No, it's alright. I just need to, um...",44947,s2e5,8,TRUE
No,2,5,The Curse of the Seafaring Life,SB,"No, I know.",44955,s2e5,3,TRUE
We,2,5,The Curse of the Seafaring Life,ET,"We're whim-prone, as you said. And... sometimes, it's nice just to be patient and wait. You can't catch a fish unless the fish wants to be caught.",44958,s2e5,27,TRUE
And,2,5,The Curse of the Seafaring Life,SB,And you're the fish?,44985,s2e5,4,TRUE
We,2,5,The Curse of the Seafaring Life,ET,"We're the fish, I guess. Maybe... I think?",44989,s2e5,8,TRUE
Okay,2,5,The Curse of the Seafaring Life,SB,Okay. What about this? Is this alright?,44997,s2e5,7,TRUE
This,2,5,The Curse of the Seafaring Life,ET,This? Perfect.,45004,s2e5,2,TRUE
You,2,5,The Curse of the Seafaring Life,SB,You won.,45006,s2e5,2,TRUE
Hey,2,5,The Curse of the Seafaring Life,ET,Hey! Guess what I also found out today. Fang's real name is Kevin... after his dad.,45008,s2e5,17,FALSE
Really,2,5,The Curse of the Seafaring Life,SB,Really?,45025,s2e5,1,FALSE
Kevin,2,5,The Curse of the Seafaring Life,ET,Kevin Senior. So he's Kevin Junior. And his dad is named after another Kevin. It actually goes back 400 years. Been with that man for 20 years. Never thought to ask.,45026,s2e5,29,FALSE
Why,2,5,The Curse of the Seafaring Life,SB,Why do they call him Fang?,45055,s2e5,6,FALSE
shit,2,5,The Curse of the Seafaring Life,ET,"shit! Ya know, I should've asked him that, too.",45061,s2e5,9,FALSE
Here,2,5,The Curse of the Seafaring Life,ET,"Here I am, being quiet. Stop humming, be quiet. I'm being quiet. Look at you being so quiet. Yes, I am being so quiet. It's happening. Oh, it's all go. Oh-hoo-hoo-hoo! Fishing is happening right now! Fang! Fang! Fang!",45070,s2e5,39,FALSE
I,2,6,Calypso's Birthday,NL,"I used to think my legacy lay in the arts. In music, to be precise. My brother? Ugh, he was a prodigy on the violin.",45109,s2e6,25,FALSE
verything,2,6,Calypso's Birthday,NL,everything came easily to him. Me? I had to work at things. Did you hear that? Just the tiniest little bit of fourth finger vibrato.,45134,s2e6,25,FALSE
KEEPER,2,6,Calypso's Birthday,LH KEEPER,What do you want from me?,45159,s2e6,7,FALSE
Blackbeard,2,6,Calypso's Birthday,NL,"""Blackbeard Breaks Ned Low's Record."" I'm Ned.",45166,s2e6,8,FALSE
KEEPER,2,6,Calypso's Birthday,LH KEEPER,I told you... I haven't seen Blackbeard's ship.,45174,s2e6,10,FALSE
I,2,6,Calypso's Birthday,NL,I never did become a renowned violinist. My record... that was my legacy. Eighty-eight consecutive raids at sea. And he took that from me. He took it.,45184,s2e6,27,FALSE
KEEPER,2,6,Calypso's Birthday,LH KEEPER,I don't know where Blackbeard is.,45211,s2e6,7,FALSE
No,2,6,Calypso's Birthday,NL,"No, no, no, no, no. I-I've been tracking him for ages. I know exactly where he is.",45218,s2e6,17,FALSE
KEEPER,2,6,Calypso's Birthday,LH KEEPER,Why are you doing this?,45235,s2e6,6,FALSE
Because,2,6,Calypso's Birthday,NL,"Because, my love... I'm still a musician at heart. God, that was a beautiful pitch. That was really nice. Let's loosen up. A bit more from the diaphragm. Less from the throat. You have a lovely, natural instrument.",45241,s2e6,39,FALSE
Oh,2,6,Calypso's Birthday,IH,"Oh, look, it's scowl-y face.",45280,s2e6,5,FALSE
Oh,2,6,Calypso's Birthday,ET,"Oh, look... you're talkin' to me again.",45285,s2e6,7,FALSE
Yeah,2,6,Calypso's Birthday,IH,"Yeah. Sorry, I'm a bit drunk, I thought you were Roach.",45292,s2e6,11,FALSE
Jesus,2,6,Calypso's Birthday,ET,"Jesus. You're really puttin' that away, aren't you?",45303,s2e6,8,FALSE
Yes,2,6,Calypso's Birthday,IH,"Yes, I am.",45311,s2e6,3,FALSE
Somethin,2,6,Calypso's Birthday,ET,"Somethin's wrong. Feels like a storm is coming, but I can't see it.",45314,s2e6,14,FALSE
Or,2,6,Calypso's Birthday,IH,Or maybe you're just a mopey twɑt and there isn't a fսckin' storm.,45328,s2e6,13,FALSE
Sorry,2,6,Calypso's Birthday,ET,Sorry about your leg.,45341,s2e6,4,FALSE
fսck,2,6,Calypso's Birthday,IH,fսck off.,45345,s2e6,2,FALSE
Ta-da,2,6,Calypso's Birthday,SB,"Ta-da! I put all of your remaining treasure in one room. It was all over the place, and I was tripping over it. And some of it's quite ugly.",45347,s2e6,29,FALSE
Excellent,2,6,Calypso's Birthday,ET,Excellent. A reminder of all my guilt. A guilt room.,45376,s2e6,10,FALSE
Well,2,6,Calypso's Birthday,SB,"Well, maybe you could do something good with it.",45386,s2e6,9,FALSE
I,2,6,Calypso's Birthday,AR,"I'm inside a snake, man! I'm inside of a fսck¡n' snake.",45395,s2e6,11,FALSE
And,2,6,Calypso's Birthday,AR,"And I'm like, I feel like a snake, move like a snake, ya know, and I get a knife and I just stab the fսckеr.",45406,s2e6,25,FALSE
